Gap_4_Candles,Opening_5th_Candle,Max_Next_4,Min_Next_4
13.029,1646.327,1649.098,1642.118
13.029,1643.027,1649.098,1641.557
7.321,1646.618,1649.098,1641.077
6.48,1645.877,1649.098,1640.528
6.98,1644.858,1645.158,1640.528
7.541,1642.977,1643.808,1637.898
8.021,1641.567,1643.808,1637.898
8.57,1642.467,1643.728,1637.898
4.63,1640.865,1641.728,1637.898
5.91,1640.688,1641.658,1638.717
5.91,1640.437,1641.638,1638.717
5.83,1639.447,1643.028,1638.717
3.83,1640.498,1644.408,1640.348
2.941,1640.648,1644.408,1640.498
2.921,1641.287,1644.408,1640.588
4.311,1642.547,1644.408,1640.588
4.06,1642.738,1642.868,1640.588
3.91,1641.278,1641.877,1640.648
3.82,1641.408,1642.197,1640.648
3.82,1641.007,1643.258,1640.648
2.28,1641.117,1643.678,1641.057
1.229,1641.297,1644.068,1641.158
1.549,1641.598,1644.708,1641.408
2.61,1642.997,1645.098,1642.537
2.621,1643.308,1645.098,1643.118
2.91,1643.397,1645.098,1643.267
3.3,1644.548,1645.098,1643.357
2.561,1644.937,1645.548,1643.357
1.98,1644.028,1645.548,1641.297
1.831,1643.748,1645.548,1641.297
1.741,1644.597,1645.548,1641.297
2.191,1643.398,1644.478,1641.297
4.251,1642.998,1644.838,1642.967
4.251,1644.037,1645.258,1643.567
4.251,1643.798,1645.258,1643.578
3.181,1644.017,1645.258,1643.158
1.871,1644.668,1645.258,1643.158
1.691,1644.418,1645.018,1642.597
1.68,1643.757,1645.018,1642.337
2.1,1643.388,1645.018,1641.957
2.1,1643.467,1643.768,1640.498
2.421,1643.007,1643.138,1640.498
2.681,1642.428,1643.138,1640.498
3.061,1642.018,1642.858,1640.498
3.27,1641.668,1642.858,1640.627
2.64,1642.338,1642.937,1640.627
2.64,1642.008,1643.508,1640.627
2.36,1641.157,1643.508,1640.627
2.231,1640.827,1643.508,1640.798
2.31,1642.717,1643.508,1640.888
2.881,1642.898,1643.048,1640.888
2.881,1641.267,1644.548,1640.958
2.71,1642.038,1644.865,1641.707
2.62,1642.067,1645.298,1642.057
2.16,1642.557,1645.328,1642.517
3.59,1644.238,1645.328,1643.497
3.158,1644.698,1645.488,1643.497
3.241,1645.208,1645.488,1643.497
2.811,1643.868,1645.488,1641.828
1.831,1644.157,1645.488,1641.197
1.991,1644.898,1645.448,1640.687
1.991,1643.737,1643.737,1640.367
3.66,1641.827,1642.748,1640.367
4.291,1641.357,1643.638,1640.367
4.761,1640.857,1644.438,1640.367
3.37,1641.577,1644.438,1640.347
2.381,1642.548,1644.438,1640.347
3.271,1643.437,1644.438,1640.347
4.071,1641.567,1643.148,1638.478
4.091,1640.787,1643.148,1637.308
4.091,1642.667,1642.698,1635.447
4.091,1640.997,1641.357,1635.417
4.67,1638.618,1639.327,1635.417
5.84,1637.498,1638.298,1635.417
7.251,1636.387,1638.848,1635.417
5.94,1636.907,1640.137,1635.617
3.91,1636.717,1640.137,1636.517
2.881,1637.517,1640.137,1636.798
3.431,1638.767,1640.137,1636.787
4.52,1639.178,1639.665,1636.477
3.62,1637.527,1641.218,1636.477
3.339,1637.755,1641.758,1636.477
3.35,1637.145,1641.758,1636.477
3.188,1639.778,1641.958,1638.118
4.741,1641.168,1641.958,1638.118
5.281,1640.928,1641.958,1637.698
5.281,1641.168,1641.958,1635.528
3.84,1639.617,1641.468,1635.528
3.84,1640.817,1641.468,1635.528
4.26,1637.857,1639.268,1634.237
6.43,1638.387,1638.488,1633.247
5.94,1636.887,1638.708,1633.247
5.94,1636.698,1639.298,1633.247
5.031,1634.537,1640.708,1633.247
5.241,1637.597,1640.948,1636.178
5.461,1637.167,1641.998,1636.997
6.051,1638.998,1641.998,1637.588
7.461,1640.537,1641.998,1636.997
4.77,1640.887,1641.998,1636.888
5.001,1640.828,1640.938,1636.888
4.41,1637.617,1640.188,1636.888
5.001,1638.515,1640.188,1636.888
5.11,1637.297,1640.188,1636.958
4.05,1638.817,1640.188,1636.247
3.3,1639.538,1639.918,1635.707
3.3,1638.187,1638.248,1635.707
3.23,1637.648,1637.658,1635.517
3.941,1636.337,1637.648,1634.787
4.211,1636.588,1637.648,1634.787
2.541,1637.515,1637.515,1634.787
2.141,1635.785,1636.167,1634.787
2.861,1635.318,1636.257,1633.897
2.861,1635.555,1636.257,1633.148
2.728,1635.548,1636.257,1632.408
1.38,1635.617,1636.257,1632.408
2.36,1634.637,1634.677,1631.578
3.109,1633.248,1633.988,1631.578
3.849,1633.898,1633.988,1631.578
3.849,1632.878,1633.388,1631.578
3.099,1631.937,1633.548,1631.877
2.41,1632.247,1633.548,1632.247
2.41,1632.498,1633.548,1632.348
1.81,1633.007,1633.588,1632.348
1.671,1632.407,1633.588,1632.348
1.301,1632.878,1633.588,1632.288
1.2,1633.548,1633.588,1632.288
1.24,1633.228,1633.478,1631.678
1.24,1632.447,1633.478,1631.678
1.3,1633.438,1633.478,1630.477
1.3,1632.778,1632.828,1630.477
1.8,1632.248,1634.048,1630.477
1.8,1632.257,1634.048,1630.477
3.001,1631.858,1635.128,1631.718
2.351,1632.567,1635.948,1632.498
3.571,1633.255,1638.358,1632.838
3.571,1633.778,1638.358,1633.138
3.41,1634.677,1638.358,1633.138
3.45,1635.618,1638.888,1635.618
5.52,1637.287,1639.948,1636.427
5.22,1637.187,1639.948,1636.427
5.22,1637.318,1639.948,1636.848
3.27,1638.568,1639.948,1637.337
3.521,1638.548,1639.708,1636.828
3.521,1638.548,1639.708,1635.567
3.1,1637.908,1638.248,1635.567
2.611,1637.578,1638.468,1635.567
2.88,1637.117,1638.468,1635.567
4.141,1637.348,1638.468,1636.327
2.681,1637.778,1638.497,1636.917
2.901,1637.888,1639.107,1637.077
2.901,1637.577,1639.895,1637.397
2.141,1637.637,1641.998,1637.457
1.58,1638.048,1643.648,1637.878
2.03,1638.357,1643.738,1637.878
2.498,1639.878,1644.847,1639.878
4.541,1641.677,1647.178,1641.348
5.77,1643.248,1649.688,1642.358
5.86,1642.617,1649.747,1642.588
4.969,1644.688,1649.747,1642.337
5.83,1647.028,1649.747,1642.127
7.33,1649.398,1649.747,1642.127
7.159,1644.017,1648.487,1642.127
7.41,1642.598,1648.487,1642.127
7.62,1645.127,1648.487,1645.058
7.62,1648.008,1648.228,1645.917
6.36,1647.128,1648.137,1645.447
6.36,1647.348,1649.408,1645.447
3.429,1647.327,1650.578,1645.447
2.311,1646.087,1651.058,1645.447
2.69,1646.697,1652.668,1646.547
3.961,1649.028,1652.677,1648.917
5.131,1650.217,1652.677,1649.718
5.611,1650.778,1653.658,1649.858
6.121,1652.097,1654.708,1650.348
3.76,1650.928,1655.187,1650.637
2.959,1650.807,1655.187,1650.637
3.8,1652.538,1655.187,1651.678
4.36,1654.267,1656.878,1651.678
4.55,1653.908,1656.878,1651.678
4.55,1652.247,1656.878,1651.678
3.509,1653.768,1656.878,1652.418
5.2,1655.137,1656.038,1652.277
5.2,1652.487,1655.488,1651.578
5.2,1653.797,1655.488,1649.648
4.46,1654.527,1655.488,1641.928
3.761,1652.457,1653.898,1641.928
3.91,1652.407,1652.477,1641.928
5.84,1650.017,1650.057,1641.928
13.56,1644.497,1648.298,1642.248
11.97,1645.467,1648.298,1643.347
10.549,1645.478,1647.628,1642.928
8.129,1645.158,1646.418,1642.537
6.05,1645.067,1650.348,1642.537
4.951,1644.927,1650.348,1642.537
4.7,1643.387,1650.348,1642.537
3.881,1644.238,1650.348,1642.688
7.811,1645.747,1646.398,1642.688
7.811,1644.357,1647.058,1642.688
7.811,1644.498,1647.498,1643.667
7.66,1644.928,1649.058,1644.737
3.71,1645.937,1650.928,1645.738
4.37,1646.317,1650.938,1646.208
3.831,1646.998,1650.938,1646.718
4.321,1648.937,1650.938,1647.988
5.19,1650.728,1650.938,1646.888
4.73,1648.687,1649.718,1646.388
4.22,1648.788,1649.718,1646.388
2.95,1649.587,1649.648,1646.388
4.05,1646.988,1648.298,1646.388
3.33,1646.907,1648.298,1646.208
3.33,1647.438,1648.298,1646.208
3.26,1647.967,1648.248,1646.208
1.91,1646.648,1648.187,1645.777
2.09,1646.327,1648.187,1645.777
2.09,1646.998,1648.187,1645.777
2.04,1647.758,1648.187,1645.777
2.41,1646.048,1647.648,1645.977
2.41,1646.748,1647.648,1646.098
2.41,1646.527,1648.048,1646.098
2.41,1646.617,1648.048,1646.218
1.671,1647.148,1648.048,1646.218
1.55,1647.048,1648.748,1646.218
1.95,1647.508,1650.298,1646.218
1.83,1646.878,1650.358,1646.488
1.83,1647.617,1650.388,1647.508
2.53,1648.648,1650.388,1648.498
4.08,1648.798,1651.208,1648.598
3.87,1650.288,1651.208,1648.638
2.88,1649.698,1651.208,1647.167
1.89,1649.357,1651.208,1647.167
2.61,1650.328,1650.848,1647.167
2.57,1649.798,1652.258,1647.167
4.041,1647.868,1652.588,1647.448
4.041,1648.338,1653.208,1648.217
3.681,1649.968,1653.208,1649.918
5.091,1651.717,1653.208,1650.208
5.14,1651.668,1653.208,1649.368
4.991,1650.998,1651.637,1649.267
3.29,1650.627,1651.438,1649.267
3,1650.607,1651.438,1649.148
3.84,1650.058,1651.438,1649.148
2.37,1650.098,1651.448,1649.148
2.171,1649.967,1652.407,1649.148
2.29,1650.017,1652.618,1649.978
2.29,1650.488,1652.618,1649.548
2.3,1651.068,1652.618,1649.387
3.259,1651.788,1652.618,1649.387
2.64,1650.557,1652.198,1649.387
3.07,1649.548,1652.415,1649.387
3.231,1650.848,1652.415,1649.898
3.231,1650.077,1652.415,1649.898
2.811,1651.037,1653.218,1649.898
3.028,1651.297,1653.678,1649.898
2.517,1651.198,1655.348,1650.618
2.517,1651.838,1655.348,1651.298
3.32,1652.667,1655.348,1651.938
3.78,1652.808,1655.348,1651.747
4.73,1654.578,1655.468,1651.747
4.05,1653.278,1656.088,1651.747
3.41,1652.148,1656.088,1651.747
3.601,1653.848,1656.088,1653.377
3.721,1655.307,1656.088,1654.067
4.341,1654.207,1656.808,1654.067
4.341,1654.478,1656.808,1654.188
2.711,1654.578,1656.808,1654.267
2.021,1655.417,1656.808,1654.318
2.741,1655.608,1656.168,1654.318
2.62,1655.228,1656.168,1654.318
2.541,1655.888,1658.668,1654.318
2.49,1654.607,1658.758,1653.837
1.85,1655.108,1658.758,1653.837
1.85,1655.027,1658.758,1653.837
4.35,1656.347,1658.758,1653.837
4.921,1656.277,1657.948,1654.017
4.921,1654.528,1657.448,1653.338
4.921,1656.817,1657.368,1652.458
4.921,1656.848,1657.368,1650.707
3.931,1655.917,1656.278,1649.458
4.11,1654.657,1655.748,1648.297
4.91,1653.247,1653.428,1648.188
6.661,1650.947,1651.648,1646.808
6.82,1649.707,1650.148,1646.308
7.451,1649.187,1649.938,1645.597
5.24,1649.408,1649.448,1645.527
4.84,1647.288,1647.518,1645.428
3.84,1647.117,1647.208,1645.428
4.341,1645.867,1646.978,1645.428
3.921,1646.237,1648.017,1645.428
2.09,1645.767,1648.017,1645.508
1.78,1646.767,1648.017,1645.888
1.55,1646.375,1649.118,1645.988
2.589,1647.558,1650.347,1645.988
2.509,1646.398,1665.348,1645.988
2.129,1646.898,1665.348,1646.698
3.13,1648.508,1669.257,1646.907
4.359,1650.077,1669.257,1644.577
19.36,1664.037,1669.257,1644.577
18.65,1664.628,1669.257,1636.428
22.35,1655.967,1659.568,1636.428
24.68,1649.297,1652.028,1635.517
24.68,1648.078,1648.268,1635.517
32.829,1639.357,1641.208,1635.517
23.14,1640.247,1640.398,1634.898
16.511,1636.688,1637.998,1634.747
12.751,1636.288,1636.718,1633.657
5.691,1635.598,1636.907,1633.657
5.5,1634.977,1636.907,1633.657
3.251,1635.248,1636.907,1633.098
3.061,1635.998,1636.907,1632.1
3.25,1635.447,1635.518,1631.708
3.25,1634.047,1634.298,1631.708
3.809,1633.938,1634.068,1631.708
4.807,1632.1,1634.938,1631.708
3.81,1632.367,1634.938,1631.968
2.59,1632.968,1635.228,1632.608
2.36,1633.537,1637.747,1632.608
3.23,1634.778,1639.248,1633.408
2.97,1633.548,1640.858,1633.418
2.62,1635.078,1640.858,1635.048
5.139,1637.647,1640.858,1637.478
5.84,1638.828,1640.858,1636.607
7.44,1639.758,1640.818,1636.607
5.81,1640.307,1640.587,1636.607
3.38,1637.888,1638.998,1635.928
4.251,1637.698,1638.998,1635.748
4.211,1637.897,1638.198,1635.748
3.98,1637.438,1637.657,1635.748
3.07,1636.088,1637.627,1635.748
3.25,1635.937,1638.127,1635.767
2.45,1636.277,1638.748,1635.948
1.909,1636.627,1638.748,1636.467
1.879,1637.498,1638.748,1636.748
2.36,1637.927,1638.748,1636.498
2.8,1638.537,1638.638,1636.498
2.281,1637.608,1638.247,1636.498
2,1637.487,1638.247,1636.167
2.25,1637.027,1638.247,1634.127
2.14,1637.918,1638.037,1633.878
1.749,1637.368,1637.398,1633.878
2.08,1636.638,1636.697,1633.878
4.12,1634.688,1636.017,1629.577
4.159,1634.705,1636.017,1629.438
3.52,1635.597,1635.837,1628.758
2.819,1634.307,1634.338,1628.257
6.44,1630.238,1631.258,1626.498
6.579,1630.097,1631.258,1624.497
7.079,1629.158,1630.047,1624.497
6.081,1629.787,1629.857,1624.497
4.76,1628.568,1628.578,1623.507
6.761,1625.197,1628.108,1621.447
5.55,1625.708,1628.108,1620.567
5.36,1627.047,1628.108,1619.888
5.071,1623.775,1624.248,1619.888
6.661,1621.657,1624.248,1619.657
7.541,1620.557,1624.248,1619.657
8.22,1623.998,1624.248,1619.657
4.36,1621.457,1622.908,1619.657
4.591,1619.917,1622.908,1618.087
4.591,1622.328,1622.728,1616.477
4.591,1621.217,1622.008,1616.477
3.251,1620.748,1624.988,1616.477
4.821,1618.468,1624.988,1616.477
6.251,1616.748,1624.988,1616.528
5.531,1619.658,1624.988,1618.058
8.511,1623.857,1624.558,1617.758
8.511,1621.697,1622.328,1616.968
8.46,1620.318,1623.428,1616.968
6.93,1618.137,1623.428,1616.968
6.8,1620.098,1624.817,1616.968
5.36,1618.357,1626.618,1617.308
6.46,1620.658,1626.618,1617.797
6.46,1619.108,1631.348,1618.787
7.849,1623.507,1631.348,1622.408
9.31,1625.627,1631.348,1622.888
8.821,1624.698,1631.348,1624.657
12.561,1631.058,1631.298,1625.358
8.94,1627.898,1630.388,1625.008
8.46,1628.437,1629.098,1625.008
6.691,1627.297,1628.348,1624.698
5.94,1625.707,1628.348,1624.698
5.38,1627.078,1628.348,1624.698
4.09,1626.167,1628.998,1624.698
3.65,1626.227,1630.058,1625.818
3.65,1626.967,1630.618,1626.888
3.65,1627.538,1630.618,1627.538
4.3,1628.488,1630.668,1628.318
4.24,1629.448,1631.777,1628.318
3.73,1629.167,1631.777,1628.318
3.08,1629.008,1632.058,1628.318
2.35,1630.267,1632.158,1629.798
3.459,1630.108,1632.158,1630.108
3.459,1630.857,1632.158,1630.668
3.74,1631.167,1632.158,1630.098
2.36,1631.867,1632.158,1629.737
2.05,1631.648,1631.808,1629.218
1.49,1630.808,1631.108,1629.058
2.06,1630.108,1630.358,1628.398
2.421,1630.158,1630.358,1628.398
2.59,1629.188,1630.247,1628.398
2.05,1628.547,1630.247,1628.398
1.96,1629.477,1630.178,1628.798
1.96,1629.357,1630.178,1628.798
1.849,1629.828,1630.178,1629.248
1.849,1630.118,1630.178,1629.228
1.38,1629.638,1631.918,1629.228
1.38,1629.427,1631.918,1629.228
0.93,1629.338,1631.918,1629.228
0.95,1629.647,1631.958,1629.338
2.69,1631.328,1631.958,1630.048
2.69,1631.288,1631.958,1629.247
2.69,1631.408,1631.958,1629.198
2.62,1630.557,1633.798,1629.198
1.91,1630.777,1633.938,1629.198
2.711,1629.547,1635.858,1629.198
2.76,1631.398,1636.447,1631.248
4.6,1633.698,1636.978,1632.897
4.74,1633.797,1638.718,1633.698
6.66,1635.508,1639.918,1635.058
5.199,1636.318,1639.918,1635.058
4.081,1636.398,1639.918,1636.228
5.02,1638.568,1640.598,1637.868
4.86,1639.598,1640.758,1637.868
4.86,1637.998,1642.838,1637.998
3.69,1638.987,1646.857,1638.407
2.73,1640.458,1647.478,1639.887
2.89,1640.178,1648.418,1639.887
4.84,1642.048,1648.418,1641.858
8.45,1646.778,1648.418,1645.587
7.591,1647.418,1648.658,1645.587
8.531,1646.348,1648.658,1646.008
6.56,1646.918,1649.567,1645.358
2.831,1647.027,1649.567,1645.358
3.071,1647.527,1649.567,1645.358
2.65,1646.878,1649.567,1645.358
4.209,1647.887,1649.388,1645.497
4.209,1647.017,1649.388,1643.798
4.209,1647.257,1649.408,1643.798
4.209,1646.968,1649.518,1643.798
3.891,1645.697,1649.518,1643.798
5.59,1644.828,1649.518,1644.748
5.61,1648.998,1649.518,1646.757
5.72,1647.617,1652.257,1646.757
5.72,1647.647,1652.257,1647.067
4.77,1647.787,1652.257,1643.687
2.761,1648.527,1652.257,1643.687
5.5,1650.727,1651.638,1643.687
5.19,1648.237,1650.748,1643.687
8.57,1645.807,1651.818,1645.138
8.57,1646.187,1652.818,1645.788
7.951,1648.678,1653.298,1648.288
7.061,1649.368,1653.298,1648.557
6.68,1649.368,1653.298,1649.097
7.03,1652.027,1653.298,1649.937
5.01,1652.068,1652.448,1649.098
4.741,1651.218,1656.288,1643.198
4.201,1651.288,1660.448,1643.198
3.361,1650.918,1665.438,1643.198
3.35,1650.057,1666.948,1643.198
13.09,1656.008,1666.948,1655.247
17.25,1659.468,1667.758,1658.718
22.24,1664.867,1670.758,1661.278
23.75,1664.427,1672.858,1661.278
11.701,1662.597,1675.248,1661.278
9.04,1667.207,1675.248,1666.037
9.48,1670.007,1675.248,1669.247
11.58,1671.038,1675.248,1670.188
13.97,1672.608,1674.738,1670.058
9.211,1673.057,1674.528,1670.058
6.001,1672.908,1673.768,1667.628
5.06,1670.387,1673.018,1667.628
4.68,1671.097,1674.228,1667.628
4.47,1670.987,1674.228,1667.628
6.14,1670.518,1674.458,1670.307
5.39,1672.737,1674.458,1671.757
6.6,1672.717,1674.458,1671.767
6.6,1673.158,1674.858,1671.958
4.151,1674.107,1674.858,1672.297
2.701,1673.127,1676.208,1672.297
2.691,1674.108,1679.298,1673.188
2.9,1674.287,1681.718,1673.188
2.561,1673.837,1681.718,1673.438
3.911,1675.898,1681.718,1675.898
6.11,1679.017,1681.718,1677.878
8.53,1680.428,1680.958,1678.348
8.28,1679.727,1680.958,1679.148
5.82,1679.768,1681.488,1679.238
3.84,1680.088,1681.488,1679.498
2.61,1680.547,1681.698,1679.498
1.81,1680.258,1681.698,1672.958
2.25,1681.217,1681.698,1672.958
1.99,1680.917,1681.698,1672.958
2.2,1674.327,1680.137,1672.107
8.74,1678.298,1678.898,1672.098
8.74,1675.898,1675.898,1671.278
8.74,1673.878,1674.978,1671.278
8.03,1672.698,1675.017,1671.278
6.8,1673.158,1675.017,1671.278
4.62,1671.817,1675.017,1670.448
3.7,1674.248,1675.158,1670.448
3.739,1673.387,1675.158,1670.448
3.739,1672.658,1675.158,1670.228
4.569,1671.478,1675.158,1670.228
4.71,1673.708,1673.957,1670.228
4.71,1672.268,1673.308,1670.228
4.93,1670.678,1672.878,1670.268
4.93,1670.487,1673.598,1670.268
3.729,1671.718,1674.628,1670.268
3.08,1672.338,1674.758,1670.888
2.61,1672.237,1674.758,1671.187
3.33,1673.008,1674.758,1670.907
4.36,1674.488,1674.758,1670.907
3.87,1673.287,1673.398,1670.907
3.571,1671.337,1673.537,1670.907
3.851,1671.968,1673.537,1671.598
3.851,1672.848,1674.708,1671.598
2.491,1672.297,1674.708,1671.598
2.63,1672.007,1674.708,1671.198
1.939,1672.098,1674.708,1670.528
3.11,1673.818,1674.178,1670.218
3.11,1672.067,1672.398,1670.218
3.51,1671.398,1672.228,1668.837
4.18,1670.828,1672.228,1666.707
3.96,1671.187,1672.228,1666.707
2.18,1670.798,1671.418,1666.707
3.391,1669.057,1671.018,1666.707
5.521,1666.998,1673.828,1666.837
5.521,1668.438,1675.107,1666.837
4.711,1667.927,1676.008,1666.837
4.311,1670.777,1678.448,1670.578
6.991,1673.378,1680.168,1672.857
8.27,1673.418,1680.168,1672.857
9.171,1674.727,1680.268,1674.597
7.87,1678.387,1680.268,1677.697
7.311,1679.717,1680.268,1677.778
7.311,1679.538,1680.268,1677.778
5.671,1678.357,1679.987,1677.068
2.571,1679.347,1679.908,1675.758
2.49,1679.267,1679.898,1675.758
2.49,1678.528,1678.908,1675.758
2.919,1678.047,1678.298,1675.758
4.15,1676.008,1678.058,1675.798
4.14,1676.887,1678.058,1674.437
3.15,1677.827,1677.948,1674.437
2.54,1676.858,1677.827,1674.437
2.26,1677.307,1678.608,1674.437
3.621,1674.948,1678.608,1673.367
3.511,1675.627,1678.608,1673.367
3.39,1677.067,1678.608,1673.367
4.171,1676.148,1681.148,1673.367
5.241,1676.558,1681.148,1675.938
5.241,1676.887,1681.148,1675.938
5.241,1677.727,1681.758,1677.218
7.781,1679.817,1681.758,1677.218
5.21,1678.268,1681.758,1673.728
5.21,1680.138,1681.758,1673.728
4.54,1679.637,1679.848,1673.728
4.54,1679.067,1679.348,1673.728
8.03,1676.717,1680.068,1675.578
8.03,1677.097,1680.068,1675.908
6.12,1678.807,1680.068,1675.908
5.62,1678.827,1680.068,1675.908
4.49,1678.187,1678.708,1675.908
4.16,1677.047,1678.698,1676.008
4.16,1678.457,1678.698,1675.198
4.16,1676.507,1677.598,1675.198
2.8,1677.128,1677.658,1675.198
2.69,1676.568,1677.818,1675.198
3.5,1676.898,1677.818,1675.637
2.4,1676.458,1677.818,1675.178
2.46,1677.467,1677.818,1675.137
2.62,1676.308,1676.998,1675.038
2.181,1676.698,1676.998,1675.038
2.64,1676.048,1676.728,1675.038
2.681,1675.338,1676.728,1674.427
1.96,1675.798,1676.128,1674.427
1.96,1675.318,1676.128,1673.998
1.69,1675.948,1676.128,1673.998
2.301,1675.217,1675.918,1673.998
1.701,1674.948,1675.198,1673.998
2.13,1674.067,1675.398,1674.047
2.13,1674.918,1675.398,1673.847
1.92,1674.417,1675.398,1673.847
1.2,1674.327,1675.398,1673.468
1.351,1674.297,1675.098,1673.468
1.551,1674.258,1674.498,1672.367
1.551,1673.907,1674.968,1672.367
1.93,1674.337,1675.688,1672.367
1.63,1673.867,1675.688,1672.367
2.131,1673.557,1676.578,1673.167
2.601,1674.237,1676.578,1673.167
3.321,1675.488,1676.578,1672.607
3.321,1675.317,1676.578,1672.607
3.411,1673.968,1674.918,1672.098
3.411,1673.747,1674.648,1672.098
3.971,1673.998,1674.648,1671.977
3.971,1673.337,1674.198,1671.977
2.82,1672.528,1673.807,1671.977
2.55,1672.945,1673.807,1671.977
2.671,1672.808,1673.807,1672.787
2.221,1673.117,1673.798,1672.598
1.83,1673.398,1673.798,1672.208
1.83,1673.255,1673.707,1670.998
1.02,1673.017,1673.398,1669.798
1.2,1672.638,1673.298,1669.168
1.59,1672.578,1672.598,1668.558
2.709,1671.078,1671.138,1668.558
3.6,1669.898,1670.298,1668.248
4.13,1669.988,1670.078,1668.077
4.04,1668.838,1670.808,1667.997
2.58,1669.408,1670.838,1667.997
2.05,1669.367,1671.318,1667.997
2.001,1668.177,1671.438,1667.997
2.811,1669.778,1671.438,1668.057
2.841,1669.467,1671.438,1668.057
3.321,1671.157,1671.438,1668.057
3.441,1670.327,1671.137,1667.978
3.381,1668.528,1670.977,1667.978
3.381,1670.798,1670.977,1667.978
3.381,1669.197,1670.977,1667.978
3.159,1670.177,1670.977,1666.148
2.999,1670.237,1670.777,1664.557
2.999,1668.627,1669.758,1664.557
2.999,1669.248,1671.328,1664.557
4.829,1666.707,1671.508,1664.557
6.22,1666.338,1671.888,1666.238
5.201,1668.827,1671.888,1668.538
6.771,1670.967,1671.888,1669.587
6.951,1671.368,1671.888,1669.587
5.65,1671.547,1671.868,1669.587
3.35,1670.748,1673.198,1669.737
2.301,1670.578,1673.198,1669.737
2.301,1670.357,1673.198,1669.737
2.281,1671.658,1673.198,1671.008
3.461,1671.887,1673.128,1669.847
3.461,1672.188,1673.128,1669.847
3.461,1672.498,1673.128,1669.847
2.19,1670.998,1672.828,1669.847
3.281,1670.788,1675.068,1670.398
3.281,1671.808,1675.068,1670.398
3.281,1670.777,1675.068,1670.598
2.981,1672.405,1675.068,1671.848
4.67,1673.678,1676.758,1672.418
4.67,1674.217,1677.208,1672.548
4.47,1672.778,1680.198,1672.577
3.22,1674.198,1699.787,1673.678
4.34,1675.917,1708.548,1675.368
4.66,1677.398,1711.257,1676.068
7.621,1678.967,1714.148,1678.548
26.109,1698.597,1714.828,1697.558
33.18,1705.847,1716.738,1705.668
35.189,1710.885,1716.738,1709.647
35.6,1712.907,1716.738,1712.277
17.27,1713.417,1716.738,1711.398
11.07,1715.247,1716.658,1710.058
